Chrom	Pos	Pos_normalized	Coverage	Target
chr7	55232939	0.066666667	2082	20
chr7	55232940	0.075	2101	20
chr7	55232941	0.083333333	2130	20
chr7	55232942	0.091666667	2157	20
chr7	55232943	0.1	2180	20
chr7	55232944	0.108333333	2203	20
chr7	55232945	0.116666667	2228	20
chr7	55232946	0.125	2247	20
chr7	55232947	0.133333333	2271	20
chr7	55232948	0.141666667	2301	20
chr7	55232949	0.15	2318	20
chr7	55232950	0.158333333	2341	20
chr7	55232951	0.166666667	2369	20
chr7	55232952	0.175	2382	20
chr7	55232953	0.183333333	2395	20
chr7	55232954	0.191666667	2419	20
chr7	55232955	0.2	2438	20
chr7	55232956	0.208333333	2461	20
chr7	55232957	0.216666667	2504	20
chr7	55232958	0.225	2524	20
chr7	55232959	0.233333333	2558	20
chr7	55232960	0.241666667	2579	20
chr7	55232961	0.25	2603	20
chr7	55232962	0.258333333	2626	20
chr7	55232963	0.266666667	2644	20
chr7	55232964	0.275	2664	20
chr7	55232965	0.283333333	2690	20
chr7	55232966	0.291666667	2715	20
chr7	55232967	0.3	2733	20
chr7	55232968	0.308333333	2753	20
chr7	55232969	0.316666667	2775	20
chr7	55232970	0.325	2792	20
chr7	55232971	0.333333333	2834	20
chr7	55232972	0.341666667	2848	20
chr7	55232973	0.35	2867	20
chr7	55232974	0.358333333	2880	20
chr7	55232975	0.366666667	2892	20
chr7	55232976	0.375	2906	20
chr7	55232977	0.383333333	2925	20
chr7	55232978	0.391666667	2943	20
chr7	55232979	0.4	2963	20
chr7	55232980	0.408333333	2984	20
chr7	55232981	0.416666667	2998	20
chr7	55232982	0.425	3018	20
chr7	55232983	0.433333333	3029	20
chr7	55232984	0.441666667	3032	20
chr7	55232985	0.45	3048	20
chr7	55232986	0.458333333	3068	20
chr7	55232987	0.466666667	3085	20
chr7	55232988	0.475	3099	20
chr7	55232989	0.483333333	3113	20
chr7	55232990	0.491666667	3129	20
chr7	55232991	0.5	3139	20
chr7	55232992	0.508333333	3151	20
chr7	55232993	0.516666667	3160	20
chr7	55232994	0.525	3170	20
chr7	55232995	0.533333333	3180	20
chr7	55232996	0.541666667	3189	20
chr7	55232997	0.55	3210	20
chr7	55232998	0.558333333	3219	20
chr7	55232999	0.566666667	3234	20
chr7	55233000	0.575	3254	20
chr7	55233001	0.583333333	3270	20
chr7	55233002	0.591666667	3281	20
chr7	55233003	0.6	3291	20
chr7	55233004	0.608333333	3307	20
chr7	55233005	0.616666667	3316	20
chr7	55233006	0.625	3331	20
chr7	55233007	0.633333333	3338	20
chr7	55233008	0.641666667	3349	20
chr7	55233009	0.65	3355	20
chr7	55233010	0.658333333	3358	20
chr7	55233011	0.666666667	3367	20
chr7	55233012	0.675	3398	20
chr7	55233013	0.683333333	3410	20
chr7	55233014	0.691666667	3415	20
chr7	55233015	0.7	3427	20
chr7	55233016	0.708333333	3439	20
chr7	55233017	0.716666667	3442	20
chr7	55233018	0.725	3449	20
chr7	55233019	0.733333333	3458	20
chr7	55233020	0.741666667	3468	20
chr7	55233021	0.75	3486	20
chr7	55233022	0.758333333	3486	20
chr7	55233023	0.766666667	3487	20
chr7	55233024	0.775	3496	20
chr7	55233025	0.783333333	3510	20
chr7	55233026	0.791666667	3512	20
chr7	55233027	0.8	3528	20
chr7	55233028	0.808333333	3533	20
chr7	55233029	0.816666667	3528	20
chr7	55233030	0.825	3527	20
chr7	55233031	0.833333333	3526	20
chr7	55233032	0.841666667	3537	20
chr7	55233033	0.85	3542	20
chr7	55233034	0.858333333	3535	20
chr7	55233035	0.866666667	3540	20
chr7	55233036	0.875	3550	20
chr7	55233037	0.883333333	3557	20
chr7	55233038	0.891666667	3545	20
chr7	55233039	0.9	3536	20
chr7	55233040	0.908333333	3545	20
chr7	55233041	0.916666667	3548	20
chr7	55233042	0.925	3556	20
chr7	55233043	0.933333333	3560	20
chr7	55233044	0.941666667	3561	20
chr7	55233045	0.95	3554	20
chr7	55233046	0.958333333	3557	20
chr7	55233047	0.966666667	3561	20
chr7	55233048	0.975	3559	20
chr7	55233049	0.983333333	3557	20
chr7	55233050	0.991666667	3549	20
chr7	55233051	1	3532	20
chr7	55237999	0.008333333	1992	21
chr7	55238000	0.016666667	2002	21
chr7	55238001	0.025	2013	21
chr7	55238002	0.033333333	2032	21
chr7	55238003	0.041666667	2061	21
chr7	55238004	0.05	2083	21
chr7	55238005	0.058333333	2102	21
chr7	55238006	0.066666667	2121	21
chr7	55238007	0.075	2136	21
chr7	55238008	0.083333333	2149	21
chr7	55238009	0.091666667	2164	21
chr7	55238010	0.1	2184	21
chr7	55238011	0.108333333	2203	21
chr7	55238012	0.116666667	2223	21
chr7	55238013	0.125	2237	21
chr7	55238014	0.133333333	2250	21
chr7	55238015	0.141666667	2272	21
chr7	55238016	0.15	2290	21
chr7	55238017	0.158333333	2312	21
chr7	55238018	0.166666667	2334	21
chr7	55238019	0.175	2371	21
chr7	55238020	0.183333333	2401	21
chr7	55238021	0.191666667	2422	21
chr7	55238022	0.2	2442	21
chr7	55238023	0.208333333	2461	21
chr7	55238024	0.216666667	2494	21
chr7	55238025	0.225	2523	21
chr7	55238026	0.233333333	2542	21
chr7	55238027	0.241666667	2567	21
chr7	55238028	0.25	2600	21
chr7	55238029	0.258333333	2627	21
chr7	55238030	0.266666667	2652	21
chr7	55238031	0.275	2679	21
chr7	55238032	0.283333333	2709	21
chr7	55238033	0.291666667	2739	21
chr7	55238034	0.3	2767	21
chr7	55238035	0.308333333	2788	21
chr7	55238036	0.316666667	2805	21
chr7	55238037	0.325	2833	21
chr7	55238038	0.333333333	2858	21
chr7	55238039	0.341666667	2888	21
chr7	55238040	0.35	2907	21
chr7	55238041	0.358333333	2918	21
chr7	55238042	0.366666667	2942	21
chr7	55238043	0.375	2975	21
chr7	55238044	0.383333333	2994	21
chr7	55238045	0.391666667	3006	21
chr7	55238046	0.4	3032	21
chr7	55238047	0.408333333	3065	21
chr7	55238048	0.416666667	3090	21
chr7	55238049	0.425	3103	21
chr7	55238050	0.433333333	3132	21
chr7	55238051	0.441666667	3153	21
chr7	55238052	0.45	3165	21
chr7	55238053	0.458333333	3179	21
chr7	55238054	0.466666667	3190	21
chr7	55238055	0.475	3207	21
chr7	55238056	0.483333333	3222	21
chr7	55238057	0.491666667	3245	21
chr7	55238058	0.5	3268	21
chr7	55238059	0.508333333	3286	21
chr7	55238060	0.516666667	3303	21
chr7	55238061	0.525	3322	21
chr7	55238062	0.533333333	3352	21
chr7	55238063	0.541666667	3363	21
chr7	55238064	0.55	3377	21
chr7	55238065	0.558333333	3408	21
chr7	55238066	0.566666667	3430	21
chr7	55238067	0.575	3451	21
chr7	55238068	0.583333333	3464	21
chr7	55238069	0.591666667	3480	21
chr7	55238070	0.6	3498	21
chr7	55238071	0.608333333	3517	21
chr7	55238072	0.616666667	3527	21
chr7	55238073	0.625	3536	21
chr7	55238074	0.633333333	3545	21
chr7	55238075	0.641666667	3564	21
chr7	55238076	0.65	3598	21
chr7	55238077	0.658333333	3603	21
chr7	55238078	0.666666667	3616	21
chr7	55238079	0.675	3646	21
chr7	55238080	0.683333333	3651	21
chr7	55238081	0.691666667	3659	21
chr7	55238082	0.7	3663	21
chr7	55238083	0.708333333	3665	21
chr7	55238084	0.716666667	3676	21
chr7	55238085	0.725	3692	21
chr7	55238086	0.733333333	3696	21
chr7	55238087	0.741666667	3706	21
chr7	55238088	0.75	3710	21
chr7	55238089	0.758333333	3723	21
chr7	55238090	0.766666667	3726	21
chr7	55238091	0.775	3734	21
chr7	55238092	0.783333333	3734	21
chr7	55238093	0.791666667	3733	21
chr7	55238094	0.8	3753	21
chr7	55238095	0.808333333	3760	21
chr7	55238096	0.816666667	3771	21
chr7	55238097	0.825	3781	21
chr7	55238098	0.833333333	3781	21
chr7	55238099	0.841666667	3779	21
chr7	55238100	0.85	3786	21
chr7	55238101	0.858333333	3791	21
chr7	55238102	0.866666667	3799	21
chr7	55238103	0.875	3801	21
chr7	55238104	0.883333333	3798	21
chr7	55238105	0.891666667	3805	21
chr7	55238106	0.9	3793	21
chr7	55238107	0.908333333	3796	21
chr7	55238108	0.916666667	3809	21
chr7	55238109	0.925	3812	21
chr7	55238110	0.933333333	3815	21
chr7	55238111	0.941666667	3809	21
chr7	55238112	0.95	3810	21
chr7	55238113	0.958333333	3816	21
chr7	55238114	0.966666667	3819	21
chr7	55238115	0.975	3820	21
chr7	55238116	0.983333333	3810	21
chr7	55238117	0.991666667	3816	21
chr7	55238118	1	3813	21
chr7	55240627	0.008333333	1752	22
chr7	55240628	0.016666667	1770	22
chr7	55240629	0.025	1792	22
chr7	55240630	0.033333333	1814	22
chr7	55240631	0.041666667	1823	22
chr7	55240632	0.05	1838	22
chr7	55240633	0.058333333	1857	22
chr7	55240634	0.066666667	1880	22
chr7	55240635	0.075	1902	22
chr7	55240636	0.083333333	1917	22
chr7	55240637	0.091666667	1942	22
chr7	55240638	0.1	1958	22
chr7	55240639	0.108333333	1979	22
chr7	55240640	0.116666667	2016	22
chr7	55240641	0.125	2029	22
chr7	55240642	0.133333333	2042	22
chr7	55240643	0.141666667	2068	22
chr7	55240644	0.15	2100	22
chr7	55240645	0.158333333	2117	22
chr7	55240646	0.166666667	2154	22
chr7	55240647	0.175	2168	22
chr7	55240648	0.183333333	2179	22
chr7	55240649	0.191666667	2198	22
chr7	55240650	0.2	2219	22
chr7	55240651	0.208333333	2232	22
chr7	55240652	0.216666667	2241	22
chr7	55240653	0.225	2258	22
chr7	55240654	0.233333333	2268	22
chr7	55240655	0.241666667	2287	22
chr7	55240656	0.25	2305	22
chr7	55240657	0.258333333	2315	22
chr7	55240658	0.266666667	2337	22
chr7	55240659	0.275	2352	22
chr7	55240660	0.283333333	2374	22
chr7	55240661	0.291666667	2388	22
chr7	55240662	0.3	2400	22
chr7	55240663	0.308333333	2420	22
chr7	55240664	0.316666667	2439	22
chr7	55240665	0.325	2460	22
chr7	55240666	0.333333333	2485	22
chr7	55240667	0.341666667	2503	22
chr7	55240668	0.35	2524	22
chr7	55240669	0.358333333	2558	22
chr7	55240670	0.366666667	2575	22
chr7	55240671	0.375	2594	22
chr7	55240672	0.383333333	2611	22
chr7	55240673	0.391666667	2636	22
chr7	55240674	0.4	2663	22
chr7	55240675	0.408333333	2672	22
chr7	55240676	0.416666667	2683	22
chr7	55240677	0.425	2695	22
chr7	55240678	0.433333333	2716	22
chr7	55240679	0.441666667	2733	22
chr7	55240680	0.45	2760	22
chr7	55240681	0.458333333	2770	22
chr7	55240682	0.466666667	2777	22
chr7	55240683	0.475	2799	22
chr7	55240684	0.483333333	2812	22
chr7	55240685	0.491666667	2824	22
chr7	55240686	0.5	2833	22
chr7	55240687	0.508333333	2852	22
chr7	55240688	0.516666667	2884	22
chr7	55240689	0.525	2898	22
chr7	55240690	0.533333333	2917	22
chr7	55240691	0.541666667	2935	22
chr7	55240692	0.55	2957	22
chr7	55240693	0.558333333	2960	22
chr7	55240694	0.566666667	2971	22
chr7	55240695	0.575	2983	22
chr7	55240696	0.583333333	2994	22
chr7	55240697	0.591666667	3005	22
chr7	55240698	0.6	3030	22
chr7	55240699	0.608333333	3043	22
chr7	55240700	0.616666667	3065	22
chr7	55240701	0.625	3076	22
chr7	55240702	0.633333333	3080	22
chr7	55240703	0.641666667	3100	22
chr7	55240704	0.65	3119	22
chr7	55240705	0.658333333	3139	22
chr7	55240706	0.666666667	3153	22
chr7	55240707	0.675	3162	22
chr7	55240708	0.683333333	3175	22
chr7	55240709	0.691666667	3186	22
chr7	55240710	0.7	3191	22
chr7	55240711	0.708333333	3194	22
chr7	55240712	0.716666667	3205	22
chr7	55240713	0.725	3209	22
chr7	55240714	0.733333333	3212	22
chr7	55240715	0.741666667	3227	22
chr7	55240716	0.75	3231	22
chr7	55240717	0.758333333	3241	22
chr7	55240718	0.766666667	3249	22
chr7	55240719	0.775	3255	22
chr7	55240720	0.783333333	3259	22
chr7	55240721	0.791666667	3268	22
chr7	55240722	0.8	3284	22
chr7	55240723	0.808333333	3289	22
chr7	55240724	0.816666667	3287	22
chr7	55240725	0.825	3293	22
chr7	55240726	0.833333333	3301	22
chr7	55240727	0.841666667	3306	22
chr7	55240728	0.85	3310	22
chr7	55240729	0.858333333	3323	22
chr7	55240730	0.866666667	3325	22
chr7	55240731	0.875	3322	22
chr7	55240732	0.883333333	3322	22
chr7	55240733	0.891666667	3324	22
chr7	55240734	0.9	3321	22
chr7	55240735	0.908333333	3329	22
chr7	55240736	0.916666667	3330	22
chr7	55240737	0.925	3328	22
chr7	55240738	0.933333333	3330	22
chr7	55240739	0.941666667	3338	22
chr7	55240740	0.95	3347	22
chr7	55240741	0.958333333	3359	22
chr7	55240742	0.966666667	3357	22
chr7	55240743	0.975	3356	22
chr7	55240744	0.983333333	3355	22
chr7	55240745	0.991666667	3356	22
chr7	55240746	1	3366	22
chr7	55241556	0.008333333	1483	23
chr7	55241557	0.016666667	1515	23
chr7	55241558	0.025	1526	23
chr7	55241559	0.033333333	1550	23
chr7	55241560	0.041666667	1566	23
chr7	55241561	0.05	1581	23
chr7	55241562	0.058333333	1599	23
chr7	55241563	0.066666667	1611	23
chr7	55241564	0.075	1632	23
chr7	55241565	0.083333333	1664	23
chr7	55241566	0.091666667	1680	23
chr7	55241567	0.1	1700	23
chr7	55241568	0.108333333	1725	23
chr7	55241569	0.116666667	1750	23
chr7	55241570	0.125	1783	23
chr7	55241571	0.133333333	1806	23
chr7	55241572	0.141666667	1828	23
chr7	55241573	0.15	1852	23
chr7	55241574	0.158333333	1870	23
chr7	55241575	0.166666667	1881	23
chr7	55241576	0.175	1912	23
chr7	55241577	0.183333333	1935	23
chr7	55241578	0.191666667	1948	23
chr7	55241579	0.2	1958	23
chr7	55241580	0.208333333	1974	23
chr7	55241581	0.216666667	1993	23
chr7	55241582	0.225	2027	23
chr7	55241583	0.233333333	2047	23
chr7	55241584	0.241666667	2062	23
chr7	55241585	0.25	2078	23
chr7	55241586	0.258333333	2097	23
chr7	55241587	0.266666667	2118	23
chr7	55241588	0.275	2133	23
chr7	55241589	0.283333333	2149	23
chr7	55241590	0.291666667	2162	23
chr7	55241591	0.3	2170	23
chr7	55241592	0.308333333	2188	23
chr7	55241593	0.316666667	2205	23
chr7	55241594	0.325	2228	23
chr7	55241595	0.333333333	2246	23
chr7	55241596	0.341666667	2259	23
chr7	55241597	0.35	2273	23
chr7	55241598	0.358333333	2286	23
chr7	55241599	0.366666667	2301	23
chr7	55241600	0.375	2311	23
chr7	55241601	0.383333333	2333	23
chr7	55241602	0.391666667	2347	23
chr7	55241603	0.4	2369	23
chr7	55241604	0.408333333	2396	23
chr7	55241605	0.416666667	2405	23
chr7	55241606	0.425	2427	23
chr7	55241607	0.433333333	2445	23
chr7	55241608	0.441666667	2460	23
chr7	55241609	0.45	2475	23
chr7	55241610	0.458333333	2491	23
chr7	55241611	0.466666667	2510	23
chr7	55241612	0.475	2527	23
chr7	55241613	0.483333333	2536	23
chr7	55241614	0.491666667	2556	23
chr7	55241615	0.5	2579	23
chr7	55241616	0.508333333	2595	23
chr7	55241617	0.516666667	2606	23
chr7	55241618	0.525	2626	23
chr7	55241619	0.533333333	2633	23
chr7	55241620	0.541666667	2645	23
chr7	55241621	0.55	2656	23
chr7	55241622	0.558333333	2668	23
chr7	55241623	0.566666667	2677	23
chr7	55241624	0.575	2690	23
chr7	55241625	0.583333333	2703	23
chr7	55241626	0.591666667	2710	23
chr7	55241627	0.6	2723	23
chr7	55241628	0.608333333	2729	23
chr7	55241629	0.616666667	2745	23
chr7	55241630	0.625	2759	23
chr7	55241631	0.633333333	2772	23
chr7	55241632	0.641666667	2779	23
chr7	55241633	0.65	2789	23
chr7	55241634	0.658333333	2799	23
chr7	55241635	0.666666667	2803	23
chr7	55241636	0.675	2816	23
chr7	55241637	0.683333333	2827	23
chr7	55241638	0.691666667	2832	23
chr7	55241639	0.7	2836	23
chr7	55241640	0.708333333	2843	23
chr7	55241641	0.716666667	2847	23
chr7	55241642	0.725	2856	23
chr7	55241643	0.733333333	2864	23
chr7	55241644	0.741666667	2867	23
chr7	55241645	0.75	2872	23
chr7	55241646	0.758333333	2880	23
chr7	55241647	0.766666667	2882	23
chr7	55241648	0.775	2886	23
chr7	55241649	0.783333333	2881	23
chr7	55241650	0.791666667	2889	23
chr7	55241651	0.8	2888	23
chr7	55241652	0.808333333	2887	23
chr7	55241653	0.816666667	2890	23
chr7	55241654	0.825	2889	23
chr7	55241655	0.833333333	2893	23
chr7	55241656	0.841666667	2894	23
chr7	55241657	0.85	2896	23
chr7	55241658	0.858333333	2905	23
chr7	55241659	0.866666667	2907	23
chr7	55241660	0.875	2915	23
chr7	55241661	0.883333333	2918	23
chr7	55241662	0.891666667	2917	23
chr7	55241663	0.9	2918	23
chr7	55241664	0.908333333	2916	23
chr7	55241665	0.916666667	2916	23
chr7	55241666	0.925	2917	23
chr7	55241667	0.933333333	2910	23
chr7	55241668	0.941666667	2910	23
chr7	55241669	0.95	2911	23
chr7	55241670	0.958333333	2906	23
chr7	55241671	0.966666667	2914	23
chr7	55241672	0.975	2914	23
chr7	55241673	0.983333333	2901	23
chr7	55241674	0.991666667	2896	23
chr7	55241675	1	2891	23
chr7	55248959	0.008333333	2162	24
chr7	55248960	0.016666667	2186	24
chr7	55248961	0.025	2204	24
chr7	55248962	0.033333333	2219	24
chr7	55248963	0.041666667	2240	24
chr7	55248964	0.05	2253	24
chr7	55248965	0.058333333	2266	24
chr7	55248966	0.066666667	2308	24
chr7	55248967	0.075	2323	24
chr7	55248968	0.083333333	2339	24
chr7	55248969	0.091666667	2353	24
chr7	55248970	0.1	2378	24
chr7	55248971	0.108333333	2404	24
chr7	55248972	0.116666667	2428	24
chr7	55248973	0.125	2452	24
chr7	55248974	0.133333333	2469	24
chr7	55248975	0.141666667	2487	24
chr7	55248976	0.15	2511	24
chr7	55248977	0.158333333	2532	24
chr7	55248978	0.166666667	2545	24
chr7	55248979	0.175	2563	24
chr7	55248980	0.183333333	2573	24
chr7	55248981	0.191666667	2587	24
chr7	55248982	0.2	2606	24
chr7	55248983	0.208333333	2632	24
chr7	55248984	0.216666667	2657	24
chr7	55248985	0.225	2672	24
chr7	55248986	0.233333333	2688	24
chr7	55248987	0.241666667	2704	24
chr7	55248988	0.25	2723	24
chr7	55248989	0.258333333	2732	24
chr7	55248990	0.266666667	2749	24
chr7	55248991	0.275	2775	24
chr7	55248992	0.283333333	2788	24
chr7	55248993	0.291666667	2802	24
chr7	55248994	0.3	2818	24
chr7	55248995	0.308333333	2847	24
chr7	55248996	0.316666667	2864	24
chr7	55248997	0.325	2883	24
chr7	55248998	0.333333333	2895	24
chr7	55248999	0.341666667	2908	24
chr7	55249000	0.35	2923	24
chr7	55249001	0.358333333	2931	24
chr7	55249002	0.366666667	2938	24
chr7	55249003	0.375	2966	24
chr7	55249004	0.383333333	2985	24
chr7	55249005	0.391666667	2998	24
chr7	55249006	0.4	3011	24
chr7	55249007	0.408333333	3039	24
chr7	55249008	0.416666667	3051	24
chr7	55249009	0.425	3062	24
chr7	55249010	0.433333333	3081	24
chr7	55249011	0.441666667	3089	24
chr7	55249012	0.45	3096	24
chr7	55249013	0.458333333	3122	24
chr7	55249014	0.466666667	3135	24
chr7	55249015	0.475	3143	24
chr7	55249016	0.483333333	3160	24
chr7	55249017	0.491666667	3165	24
chr7	55249018	0.5	3170	24
chr7	55249019	0.508333333	3176	24
chr7	55249020	0.516666667	3187	24
chr7	55249021	0.525	3182	24
chr7	55249022	0.533333333	3221	24
chr7	55249023	0.541666667	3233	24
chr7	55249024	0.55	3249	24
chr7	55249025	0.558333333	3258	24
chr7	55249026	0.566666667	3261	24
chr7	55249027	0.575	3262	24
chr7	55249028	0.583333333	3282	24
chr7	55249029	0.591666667	3320	24
chr7	55249030	0.6	3333	24
chr7	55249031	0.608333333	3356	24
chr7	55249032	0.616666667	3370	24
chr7	55249033	0.625	3386	24
chr7	55249034	0.633333333	3396	24
chr7	55249035	0.641666667	3425	24
chr7	55249036	0.65	3437	24
chr7	55249037	0.658333333	3444	24
chr7	55249038	0.666666667	3440	24
chr7	55249039	0.675	3450	24
chr7	55249040	0.683333333	3462	24
chr7	55249041	0.691666667	3469	24
chr7	55249042	0.7	3470	24
chr7	55249043	0.708333333	3470	24
chr7	55249044	0.716666667	3475	24
chr7	55249045	0.725	3478	24
chr7	55249046	0.733333333	3487	24
chr7	55249047	0.741666667	3502	24
chr7	55249048	0.75	3512	24
chr7	55249049	0.758333333	3517	24
chr7	55249050	0.766666667	3521	24
chr7	55249051	0.775	3531	24
chr7	55249052	0.783333333	3529	24
chr7	55249053	0.791666667	3526	24
chr7	55249054	0.8	3531	24
chr7	55249055	0.808333333	3529	24
chr7	55249056	0.816666667	3532	24
chr7	55249057	0.825	3539	24
chr7	55249058	0.833333333	3536	24
chr7	55249059	0.841666667	3543	24
chr7	55249060	0.85	3547	24
chr7	55249061	0.858333333	3559	24
chr7	55249062	0.866666667	3567	24
chr7	55249063	0.875	3566	24
chr7	55249064	0.883333333	3563	24
chr7	55249065	0.891666667	3563	24
chr7	55249066	0.9	3566	24
chr7	55249067	0.908333333	3565	24
chr7	55249068	0.916666667	3560	24
chr7	55249069	0.925	3562	24
chr7	55249070	0.933333333	3553	24
chr7	55249071	0.941666667	3547	24
chr7	55249072	0.95	3545	24
chr7	55249073	0.958333333	3544	24
chr7	55249074	0.966666667	3554	24
chr7	55249075	0.975	3554	24
chr7	55249076	0.983333333	3553	24
chr7	55249077	0.991666667	3552	24
chr7	55249078	1	3545	24
chr7	55259370	0.008333333	1747	25
chr7	55259371	0.016666667	1769	25
chr7	55259372	0.025	1780	25
chr7	55259373	0.033333333	1804	25
chr7	55259374	0.041666667	1826	25
chr7	55259375	0.05	1848	25
chr7	55259376	0.058333333	1863	25
chr7	55259377	0.066666667	1881	25
chr7	55259378	0.075	1890	25
chr7	55259379	0.083333333	1914	25
chr7	55259380	0.091666667	1937	25
chr7	55259381	0.1	1956	25
chr7	55259382	0.108333333	1973	25
chr7	55259383	0.116666667	1990	25
chr7	55259384	0.125	2009	25
chr7	55259385	0.133333333	2034	25
chr7	55259386	0.141666667	2051	25
chr7	55259387	0.15	2070	25
chr7	55259388	0.158333333	2099	25
chr7	55259389	0.166666667	2122	25
chr7	55259390	0.175	2145	25
chr7	55259391	0.183333333	2159	25
chr7	55259392	0.191666667	2183	25
chr7	55259393	0.2	2222	25
chr7	55259394	0.208333333	2239	25
chr7	55259395	0.216666667	2256	25
chr7	55259396	0.225	2275	25
chr7	55259397	0.233333333	2292	25
chr7	55259398	0.241666667	2310	25
chr7	55259399	0.25	2336	25
chr7	55259400	0.258333333	2348	25
chr7	55259401	0.266666667	2372	25
chr7	55259402	0.275	2390	25
chr7	55259403	0.283333333	2404	25
chr7	55259404	0.291666667	2423	25
chr7	55259405	0.3	2439	25
chr7	55259406	0.308333333	2454	25
chr7	55259407	0.316666667	2480	25
chr7	55259408	0.325	2490	25
chr7	55259409	0.333333333	2502	25
chr7	55259410	0.341666667	2524	25
chr7	55259411	0.35	2552	25
chr7	55259412	0.358333333	2564	25
chr7	55259413	0.366666667	2578	25
chr7	55259414	0.375	2599	25
chr7	55259415	0.383333333	2630	25
chr7	55259416	0.391666667	2651	25
chr7	55259417	0.4	2676	25
chr7	55259418	0.408333333	2699	25
chr7	55259419	0.416666667	2708	25
chr7	55259420	0.425	2713	25
chr7	55259421	0.433333333	2726	25
chr7	55259422	0.441666667	2753	25
chr7	55259423	0.45	2761	25
chr7	55259424	0.458333333	2781	25
chr7	55259425	0.466666667	2788	25
chr7	55259426	0.475	2810	25
chr7	55259427	0.483333333	2817	25
chr7	55259428	0.491666667	2823	25
chr7	55259429	0.5	2840	25
chr7	55259430	0.508333333	2853	25
chr7	55259431	0.516666667	2874	25
chr7	55259432	0.525	2883	25
chr7	55259433	0.533333333	2909	25
chr7	55259434	0.541666667	2958	25
chr7	55259435	0.55	2967	25
chr7	55259436	0.558333333	2977	25
chr7	55259437	0.566666667	3019	25
chr7	55259438	0.575	3039	25
chr7	55259439	0.583333333	3050	25
chr7	55259440	0.591666667	3060	25
chr7	55259441	0.6	3064	25
chr7	55259442	0.608333333	3075	25
chr7	55259443	0.616666667	3087	25
chr7	55259444	0.625	3094	25
chr7	55259445	0.633333333	3101	25
chr7	55259446	0.641666667	3116	25
chr7	55259447	0.65	3123	25
chr7	55259448	0.658333333	3137	25
chr7	55259449	0.666666667	3155	25
chr7	55259450	0.675	3164	25
chr7	55259451	0.683333333	3206	25
chr7	55259452	0.691666667	3221	25
chr7	55259453	0.7	3240	25
chr7	55259454	0.708333333	3250	25
chr7	55259455	0.716666667	3264	25
chr7	55259456	0.725	3258	25
chr7	55259457	0.733333333	3264	25
chr7	55259458	0.741666667	3275	25
chr7	55259459	0.75	3280	25
chr7	55259460	0.758333333	3285	25
chr7	55259461	0.766666667	3288	25
chr7	55259462	0.775	3296	25
chr7	55259463	0.783333333	3303	25
chr7	55259464	0.791666667	3307	25
chr7	55259465	0.8	3309	25
chr7	55259466	0.808333333	3314	25
chr7	55259467	0.816666667	3322	25
chr7	55259468	0.825	3324	25
chr7	55259469	0.833333333	3333	25
chr7	55259470	0.841666667	3344	25
chr7	55259471	0.85	3337	25
chr7	55259472	0.858333333	3336	25
chr7	55259473	0.866666667	3337	25
chr7	55259474	0.875	3333	25
chr7	55259475	0.883333333	3336	25
chr7	55259476	0.891666667	3330	25
chr7	55259477	0.9	3331	25
chr7	55259478	0.908333333	3334	25
chr7	55259479	0.916666667	3337	25
chr7	55259480	0.925	3333	25
chr7	55259481	0.933333333	3337	25
chr7	55259482	0.941666667	3334	25
chr7	55259483	0.95	3331	25
chr7	55259484	0.958333333	3331	25
chr7	55259485	0.966666667	3331	25
chr7	55259486	0.975	3329	25
chr7	55259487	0.983333333	3329	25
chr7	55259488	0.991666667	3329	25
chr7	55259489	1	3321	25
chr7	55266364	0.008333333	1711	26
chr7	55266365	0.016666667	1730	26
chr7	55266366	0.025	1754	26
chr7	55266367	0.033333333	1785	26
chr7	55266368	0.041666667	1802	26
chr7	55266369	0.05	1826	26
chr7	55266370	0.058333333	1844	26
chr7	55266371	0.066666667	1872	26
chr7	55266372	0.075	1890	26
chr7	55266373	0.083333333	1917	26
chr7	55266374	0.091666667	1935	26
chr7	55266375	0.1	1950	26
chr7	55266376	0.108333333	1967	26
chr7	55266377	0.116666667	1990	26
chr7	55266378	0.125	2009	26
chr7	55266379	0.133333333	2035	26
chr7	55266380	0.141666667	2045	26
chr7	55266381	0.15	2069	26
chr7	55266382	0.158333333	2087	26
chr7	55266383	0.166666667	2101	26
chr7	55266384	0.175	2125	26
chr7	55266385	0.183333333	2138	26
chr7	55266386	0.191666667	2159	26
chr7	55266387	0.2	2172	26
chr7	55266388	0.208333333	2189	26
chr7	55266389	0.216666667	2203	26
chr7	55266390	0.225	2220	26
chr7	55266391	0.233333333	2236	26
chr7	55266392	0.241666667	2253	26
chr7	55266393	0.25	2273	26
chr7	55266394	0.258333333	2289	26
chr7	55266395	0.266666667	2308	26
chr7	55266396	0.275	2324	26
chr7	55266397	0.283333333	2346	26
chr7	55266398	0.291666667	2368	26
chr7	55266399	0.3	2382	26
chr7	55266400	0.308333333	2412	26
chr7	55266401	0.316666667	2428	26
chr7	55266402	0.325	2449	26
chr7	55266403	0.333333333	2474	26
chr7	55266404	0.341666667	2499	26
chr7	55266405	0.35	2520	26
chr7	55266406	0.358333333	2539	26
chr7	55266407	0.366666667	2563	26
chr7	55266408	0.375	2606	26
chr7	55266409	0.383333333	2623	26
chr7	55266410	0.391666667	2644	26
chr7	55266411	0.4	2655	26
chr7	55266412	0.408333333	2669	26
